, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,video,frame,GMM,GMM_probs
1588,0.98,1,0.0,0.0,0.0,0.0,1.65,0.17,0.0,1.38,2.59,1.33,0.0,0.0,0.0,0.33,0.15,0.0,0.01,21,154,1,0.9976218838410993
1589,0.98,1,0.76,0.27,0.0,0.0,1.08,0.13,0.0,0.97,1.76,0.88,0.0,0.16,0.0,0.14,0.09,0.05,0.0,21,155,5,0.9991498009851201
1590,0.98,1,0.76,0.27,0.0,0.0,0.97,0.0,0.02,0.99,1.52,0.78,0.0,0.16,0.0,0.14,0.2,0.28,0.0,21,156,8,0.9998764242115452
1591,0.98,1,0.76,0.27,0.0,0.0,0.81,0.04,0.04,0.89,1.3,0.5,0.0,0.16,0.0,0.08,0.32,0.48,0.0,21,157,8,0.9993477606961313
1592,0.98,1,0.0,0.0,0.0,0.0,1.01,0.04,0.04,1.17,1.71,0.69,0.09,0.14,0.06,0.2,0.32,0.56,0.0,21,158,1,0.9999964771934561
1593,0.98,1,0.0,0.0,0.0,0.0,0.72,0.04,0.04,0.91,1.43,0.6,0.09,0.48,0.07,0.36,0.16,0.5,0.0,21,159,1,0.9999980708892044
1594,0.98,1,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.6,0.97,0.47,0.1,0.72,0.08,0.34,0.0,0.52,0.0,21,160,1,0.9999971383807472
1595,0.98,1,0.0,0.0,0.0,0.09,0.13,0.0,0.02,0.62,0.7,0.34,0.01,0.74,0.14,0.22,0.0,0.59,0.02,21,161,8,0.8509307499155946
1596,0.98,1,0.0,0.0,0.0,0.15,0.06,0.0,0.0,0.78,0.51,0.27,0.01,0.61,0.22,0.02,0.0,0.57,0.02,21,162,5,0.9947819680722028
1597,0.98,1,0.05,0.0,0.0,0.15,0.08,0.0,0.0,1.15,0.44,0.37,0.12,0.68,0.42,0.0,0.0,0.41,0.02,21,163,5,0.9046539135119497
1598,0.98,1,0.23,0.0,0.0,0.06,0.06,0.0,0.0,0.97,0.37,0.51,0.12,0.86,0.36,0.0,0.0,0.83,0.0,21,164,5,0.9876118710119188
1599,0.98,1,0.41,0.0,0.0,0.15,0.02,0.0,0.0,0.64,0.22,0.65,0.24,1.02,0.28,0.08,0.0,1.61,0.0,21,165,5,0.9984135512891522
1600,0.98,1,1.06,0.4,0.0,0.15,0.0,0.0,0.0,0.11,0.13,0.41,0.13,0.86,0.1,0.08,0.0,1.66,0.0,21,166,3,0.9203677372091751
1601,0.98,1,1.03,0.4,0.0,0.15,0.0,0.21,0.0,0.0,0.06,0.32,0.13,0.87,0.04,0.17,0.0,2.04,0.0,21,167,3,0.9989764460523722
1602,0.98,1,1.06,0.4,0.0,0.0,0.0,0.21,0.0,0.0,0.06,0.24,0.02,0.81,0.02,0.16,0.0,2.1,0.0,21,168,3,0.9999529129629396
1603,0.98,1,0.45,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.02,0.41,0.02,0.92,0.0,0.29,0.0,3.07,0.0,21,169,3,0.9999994734315673
1604,0.98,1,0.33,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.11,0.35,0.02,0.92,0.0,0.28,0.0,2.95,0.05,21,170,3,0.9997661187867674
1605,0.98,1,0.36,0.0,0.13,0.0,0.0,0.0,0.0,0.39,0.27,0.22,0.0,0.86,0.0,0.22,0.18,2.87,0.39,21,171,3,0.9999658553238522
1606,0.98,1,0.42,0.0,0.13,0.0,0.0,0.0,0.0,0.73,0.53,0.06,0.0,0.81,0.0,0.09,0.52,2.52,0.47,21,172,3,0.9998326975996422
1607,0.98,1,0.58,0.0,0.08,0.0,0.0,0.0,0.0,1.06,0.68,0.0,0.0,0.72,0.0,0.0,0.85,2.41,0.64,21,173,3,0.9973890149839602
1608,0.98,1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.82,0.15,0.18,0.82,0.0,0.0,0.74,2.18,0.47,21,174,3,0.8977010710022085
1609,0.98,1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.77,0.15,0.23,0.87,0.0,0.0,0.5,1.85,0.54,21,175,1,0.4120785378593053
1610,0.98,1,0.14,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.72,0.15,0.32,0.98,0.0,0.0,0.18,1.57,0.32,21,176,1,0.9976848210633533
1611,0.98,1,0.65,0.42,0.0,0.0,0.0,0.0,0.05,0.58,0.5,0.0,0.14,0.85,0.0,0.0,0.1,0.96,0.15,21,177,7,0.8801405487652131
1612,0.98,1,0.65,0.42,0.0,0.0,0.01,0.0,0.09,0.51,0.47,0.0,0.09,0.87,0.0,0.0,0.22,0.88,0.1,21,178,7,0.9923444865413152
1613,0.98,1,0.65,0.42,0.0,0.0,0.0,0.0,0.04,0.57,0.43,0.0,0.0,0.81,0.0,0.0,0.37,0.75,0.18,21,179,7,0.8878180451484392
1614,0.98,1,0.0,0.0,0.01,0.0,0.09,0.0,0.05,0.9,0.59,0.0,0.05,0.79,0.11,0.01,0.44,0.81,0.26,21,180,1,0.9999928447819745
1615,0.98,1,0.0,0.0,0.06,0.0,0.24,0.0,0.01,1.03,0.63,0.0,0.05,0.8,0.11,0.01,0.41,0.73,0.21,21,181,1,0.9999963746589956
1616,0.98,1,0.04,0.0,0.06,0.0,0.39,0.0,0.01,0.99,0.67,0.08,0.15,0.64,0.23,0.01,0.54,0.59,0.16,21,182,1,0.999986159370818
1617,0.98,1,0.07,0.0,0.07,0.0,0.47,0.0,0.0,0.88,0.63,0.23,0.1,0.7,0.14,0.0,0.61,0.72,0.13,21,183,1,0.9915195420656379
1618,0.98,1,0.1,0.0,0.04,0.0,0.51,0.0,0.0,0.72,0.63,0.36,0.09,0.65,0.17,0.0,0.59,0.78,0.13,21,184,1,0.9941476650293157
1619,0.98,1,0.12,0.0,0.04,0.0,0.43,0.0,0.05,0.78,0.61,0.47,0.0,0.68,0.05,0.0,0.41,0.68,0.15,21,185,1,0.9989539652721867
1620,0.98,1,0.09,0.0,0.06,0.0,0.36,0.0,0.15,0.86,0.66,0.51,0.0,0.72,0.03,0.01,0.27,0.7,0.2,21,186,1,0.99999871244735
1621,0.98,1,0.13,0.0,0.11,0.0,0.26,0.09,0.24,0.91,0.74,0.55,0.02,0.72,0.0,0.03,0.22,0.49,0.3,21,187,1,0.9999999680956867
1622,0.98,1,0.07,0.03,0.61,0.12,0.18,0.09,0.18,0.59,0.69,0.36,0.05,0.62,0.0,0.4,0.11,0.61,0.43,21,188,8,0.9999928407965429
1624,0.98,1,0.09,0.03,0.68,0.12,0.1,0.03,0.16,0.73,0.78,0.37,0.03,0.61,0.0,0.37,0.1,0.54,0.46,21,190,8,0.9999996426303753
1625,0.98,1,0.15,0.0,0.22,0.0,0.23,0.15,0.21,1.11,0.85,0.5,0.0,0.99,0.0,0.0,0.22,0.58,0.34,21,191,1,0.9991498948037181
1626,0.98,1,0.11,0.0,0.15,0.0,0.32,0.12,0.17,1.13,0.72,0.34,0.0,1.05,0.0,0.0,0.21,0.78,0.16,21,192,1,0.9994576383225432
1627,0.98,1,0.07,0.0,0.08,0.0,0.43,0.12,0.1,1.13,0.73,0.31,0.23,0.99,0.0,0.0,0.4,0.82,0.07,21,193,1,0.9989568436367953
1628,0.98,1,0.01,0.01,0.05,0.0,0.44,0.0,0.06,1.08,0.82,0.4,0.39,0.85,0.0,0.0,0.45,0.82,0.0,21,194,7,0.9995807606821624
1629,0.98,1,0.02,0.04,0.06,0.0,0.46,0.0,0.0,1.02,0.91,0.6,0.53,0.86,0.0,0.0,0.57,0.77,0.0,21,195,5,0.8903438079263563
1630,0.98,1,0.07,0.04,0.13,0.0,0.37,0.0,0.0,1.05,0.89,0.6,0.51,0.96,0.0,0.0,0.45,0.87,0.0,21,196,5,0.939279590684876
1631,0.98,1,0.11,0.07,0.21,0.0,0.34,0.0,0.0,1.04,0.86,0.52,0.58,0.94,0.0,0.0,0.39,0.94,0.0,21,197,5,0.8338611260848158
1632,0.98,1,0.18,0.04,0.21,0.0,0.33,0.0,0.0,1.02,0.9,0.45,0.47,0.9,0.0,0.0,0.48,0.97,0.0,21,198,5,0.9053064991152201
1633,0.98,1,0.52,0.64,0.15,0.07,0.27,0.0,0.0,0.67,1.0,0.27,0.26,0.61,0.0,0.14,0.44,0.71,0.0,21,199,5,0.9993538879424878
1634,0.98,1,0.48,0.59,0.05,0.07,0.29,0.0,0.0,0.75,0.98,0.12,0.17,0.65,0.0,0.14,0.6,0.66,0.0,21,200,5,0.9997327402199357
1635,0.98,1,0.38,0.59,0.08,0.07,0.29,0.0,0.0,0.87,0.92,0.0,0.21,0.77,0.0,0.14,0.57,0.7,0.0,21,201,5,0.9998731661403192
1636,0.98,1,0.0,0.0,0.12,0.0,0.41,0.0,0.0,1.23,0.74,0.05,0.39,1.08,0.0,0.0,0.78,0.95,0.0,21,202,1,0.955285195907365
1637,0.98,1,0.0,0.0,0.16,0.0,0.45,0.0,0.0,1.28,0.76,0.16,0.42,1.15,0.0,0.0,0.71,1.12,0.0,21,203,1,0.954661066185625
1638,0.98,1,0.0,0.0,0.09,0.0,0.44,0.0,0.0,1.34,0.77,0.19,0.39,1.1,0.0,0.0,0.7,1.23,0.0,21,204,1,0.9391373963269298
1639,0.98,1,0.25,0.0,0.06,0.0,0.38,0.05,0.0,1.47,0.82,0.14,0.33,0.92,0.0,0.0,0.84,1.31,0.13,21,205,1,0.5739311517533214
1640,0.98,1,0.5,0.0,0.0,0.0,0.3,0.11,0.0,1.54,0.82,0.1,0.3,0.69,0.0,0.0,1.03,1.29,0.25,21,206,5,0.9400378327033574
1641,0.98,1,0.69,0.0,0.0,0.23,0.17,0.12,0.04,1.4,0.88,0.14,0.35,0.61,0.0,0.0,1.18,1.42,0.38,21,207,7,0.9963247477733248
1642,0.98,1,0.48,0.0,0.0,0.23,0.11,0.07,0.12,1.24,0.82,0.23,0.35,0.82,0.0,0.0,1.07,1.55,0.35,21,208,7,0.9999981054242967
1643,0.98,1,0.38,0.0,0.0,0.23,0.02,0.08,0.12,0.95,0.72,0.24,0.35,1.0,0.0,0.0,0.8,1.72,0.22,21,209,7,0.9999572880903626
1644,0.98,1,0.43,0.0,0.0,0.0,0.0,0.2,0.0,0.74,0.56,0.27,0.4,1.07,0.0,0.0,0.38,1.85,0.0,21,210,5,0.7247807304336777
1645,0.98,1,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.33,0.1,1.12,1.29,0.79,0.56,0.0,0.7,0.0,0.63,25,1,1,0.9999999999909619
1646,0.98,1,0.03,0.0,0.37,0.0,0.0,0.57,0.0,0.11,0.18,0.94,0.49,0.34,0.38,0.01,0.48,0.0,0.51,25,2,1,0.6377682455720416
1647,0.98,1,0.03,0.0,0.62,0.0,0.0,0.44,0.0,0.0,0.27,0.76,0.06,0.07,0.19,0.04,0.35,0.0,0.46,25,3,9,0.9979988600568255
1648,0.98,1,0.02,0.0,0.8,0.0,0.0,0.38,0.0,0.0,0.3,0.8,0.01,0.08,0.03,0.15,0.21,0.0,0.35,25,4,9,0.9979158410834146
1649,0.98,1,0.02,0.0,0.78,0.0,0.0,0.24,0.0,0.0,0.31,0.72,0.01,0.09,0.0,0.29,0.18,0.0,0.18,25,5,9,0.978992532625631
1650,0.98,1,0.1,0.0,0.64,0.0,0.0,0.32,0.0,0.0,0.35,0.75,0.01,0.09,0.0,0.3,0.08,0.0,0.06,25,6,9,0.9901372671175624
1651,0.98,1,0.08,0.0,0.46,0.0,0.0,0.3,0.0,0.0,0.37,0.68,0.01,0.05,0.0,0.2,0.04,0.0,0.04,25,7,9,0.975115363559659
1652,0.98,1,0.08,0.02,0.44,0.01,0.04,0.42,0.04,0.0,0.35,0.58,0.01,0.0,0.0,0.09,0.02,0.0,0.05,25,8,8,0.9999690041714885
1653,0.98,1,0.1,0.1,0.52,0.01,0.09,0.49,0.04,0.0,0.25,0.69,0.03,0.0,0.0,0.04,0.03,0.02,0.01,25,9,8,0.9999984263541009
1654,0.98,1,0.25,0.22,0.53,0.01,0.13,0.51,0.06,0.0,0.14,0.83,0.01,0.0,0.0,0.04,0.03,0.08,0.01,25,10,8,0.9999999895565161
1655,0.98,1,0.25,0.2,0.38,0.0,0.09,0.6,0.02,0.33,0.21,1.11,0.25,0.3,0.22,0.0,0.13,0.12,0.19,25,11,8,0.999195727073456
1656,0.98,1,0.2,0.17,0.45,0.0,0.03,0.54,0.03,0.33,0.15,0.92,0.24,0.3,0.22,0.1,0.22,0.19,0.19,25,12,8,0.999999998458132
1657,0.98,1,0.17,0.16,0.5,0.04,0.0,0.43,0.03,0.33,0.18,0.92,0.24,0.3,0.22,0.13,0.19,0.2,0.19,25,13,9,0.99998817782044
1658,0.98,1,0.19,0.16,0.69,0.04,0.0,0.23,0.05,0.0,0.07,0.71,0.0,0.0,0.0,0.13,0.1,0.19,0.0,25,14,9,0.9999986527932678
1659,0.98,1,0.22,0.11,0.58,0.04,0.0,0.23,0.06,0.0,0.1,0.92,0.0,0.04,0.0,0.03,0.01,0.16,0.0,25,15,9,0.9999996667861901
1660,0.98,1,0.16,0.0,0.52,0.0,0.0,0.23,0.07,0.0,0.09,0.96,0.0,0.06,0.0,0.0,0.08,0.16,0.0,25,16,9,0.9999444262524374
1661,0.98,1,0.18,0.0,0.49,0.0,0.0,0.26,0.05,0.0,0.11,1.07,0.0,0.06,0.0,0.0,0.14,0.18,0.0,25,17,9,0.9999941689077982
1662,0.98,1,0.16,0.0,0.55,0.0,0.0,0.32,0.03,0.0,0.13,1.11,0.0,0.01,0.0,0.0,0.21,0.15,0.0,25,18,9,0.999993853405045
1663,0.98,1,0.1,0.07,0.43,0.0,0.0,0.28,0.0,0.0,0.21,1.19,0.0,0.0,0.0,0.02,0.14,0.09,0.0,25,19,9,0.9999999741121858
1664,0.98,1,0.06,0.16,0.26,0.09,0.0,0.2,0.0,0.0,0.32,1.35,0.0,0.12,0.0,0.09,0.07,0.07,0.07,25,20,9,0.9999997052356385
1665,0.98,1,0.0,0.2,0.06,0.15,0.0,0.04,0.0,0.0,0.41,1.45,0.0,0.19,0.0,0.14,0.0,0.09,0.07,25,21,9,0.9999940350259958
1666,0.98,1,0.0,0.13,0.01,0.15,0.0,0.4,0.0,0.19,0.39,1.37,0.18,0.42,0.22,0.12,0.18,0.07,0.3,25,22,9,0.9999998548803627
1667,0.98,1,0.0,0.04,0.01,0.07,0.0,0.4,0.02,0.19,0.33,1.28,0.18,0.31,0.22,0.05,0.24,0.09,0.26,25,23,9,0.9999999920006974
1668,0.98,1,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.19,0.33,1.23,0.18,0.24,0.22,0.0,0.24,0.12,0.26,25,24,9,0.9999278796119213
1669,0.98,1,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.35,1.35,0.04,0.05,0.0,0.0,0.06,0.2,0.03,25,25,9,0.9999283005955721
1670,0.98,1,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.33,1.45,0.19,0.11,0.0,0.0,0.01,0.25,0.01,25,26,9,0.9999641853593536
1671,0.98,1,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.27,1.56,0.3,0.17,0.0,0.0,0.05,0.33,0.0,25,27,9,0.9999583548107878
1672,0.98,1,0.0,0.0,0.16,0.0,0.0,0.04,0.0,0.0,0.24,1.62,0.29,0.24,0.0,0.0,0.22,0.27,0.0,25,28,9,0.9999922384823482
1673,0.98,1,0.0,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.25,1.7,0.22,0.32,0.0,0.0,0.34,0.16,0.0,25,29,9,0.9999999992974882
1674,0.98,1,0.0,0.02,0.29,0.0,0.0,0.01,0.0,0.0,0.24,1.71,0.19,0.44,0.0,0.02,0.38,0.08,0.0,25,30,9,0.999999997791674
1675,0.98,1,0.02,0.02,0.31,0.0,0.0,0.12,0.04,0.0,0.22,1.81,0.19,0.41,0.0,0.02,0.22,0.09,0.0,25,31,9,0.9999999988616022
1676,0.98,1,0.03,0.0,0.24,0.0,0.0,0.22,0.09,0.0,0.2,1.83,0.13,0.34,0.0,0.02,0.08,0.1,0.0,25,32,9,0.999998709162762
1677,0.98,1,0.03,0.0,0.21,0.0,0.0,0.55,0.09,0.29,0.35,1.62,0.18,0.48,0.03,0.0,0.15,0.04,0.2,25,33,9,0.9998280542437256
1678,0.98,1,0.14,0.0,0.17,0.0,0.0,0.44,0.08,0.29,0.29,1.45,0.16,0.54,0.03,0.01,0.24,0.01,0.19,25,34,9,0.9998391141861053
1679,0.98,1,0.24,0.06,0.29,0.0,0.0,0.41,0.05,0.29,0.27,1.35,0.13,0.65,0.03,0.02,0.37,0.02,0.19,25,35,9,0.9999999776281732
1680,0.98,1,0.34,0.06,0.48,0.02,0.0,0.14,0.05,0.0,0.05,1.52,0.0,0.53,0.0,0.02,0.36,0.1,0.0,25,36,9,0.9999999127511006
1681,0.98,1,0.22,0.06,0.54,0.02,0.0,0.14,0.02,0.0,0.12,1.58,0.0,0.54,0.03,0.01,0.39,0.21,0.0,25,37,9,0.9999999783117135
1682,0.98,1,0.1,0.0,0.47,0.02,0.0,0.07,0.0,0.0,0.17,1.64,0.0,0.49,0.03,0.0,0.38,0.28,0.03,25,38,9,0.999999999084265
1683,0.98,1,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.24,1.62,0.0,0.36,0.03,0.0,0.35,0.39,0.03,25,39,9,0.999996144121006
1684,0.98,1,0.01,0.0,0.65,0.02,0.0,0.0,0.0,0.0,0.24,1.64,0.0,0.3,0.02,0.0,0.25,0.36,0.03,25,40,9,0.9999999992910507
1685,0.98,1,0.03,0.0,0.55,0.06,0.0,0.0,0.0,0.0,0.25,1.7,0.0,0.26,0.02,0.0,0.13,0.32,0.0,25,41,9,0.999999999431731
1686,0.98,1,0.03,0.0,0.36,0.06,0.0,0.0,0.01,0.0,0.23,1.65,0.03,0.32,0.07,0.0,0.04,0.17,0.0,25,42,9,0.9999999996140367
1687,0.98,1,0.02,0.0,0.29,0.04,0.0,0.0,0.01,0.0,0.19,1.58,0.05,0.4,0.05,0.0,0.01,0.15,0.0,25,43,9,0.9999999995575557
1688,0.98,1,0.14,0.0,0.25,0.0,0.0,0.0,0.01,0.23,0.27,1.25,0.24,0.58,0.21,0.0,0.19,0.15,0.58,25,44,9,0.9999908149240752
1689,0.93,1,0.14,0.0,0.27,0.0,0.0,0.0,0.0,0.23,0.24,1.3,0.21,0.49,0.17,0.06,0.18,0.23,0.58,25,45,9,0.9999940330363317
1690,0.98,1,0.14,0.0,0.33,0.0,0.0,0.0,0.02,0.23,0.28,1.33,0.19,0.48,0.17,0.1,0.18,0.3,0.58,25,46,9,0.9999931331639359
1691,0.98,1,0.02,0.0,0.46,0.0,0.0,0.0,0.02,0.0,0.13,1.6,0.0,0.34,0.0,0.12,0.03,0.32,0.0,25,47,9,0.9999961099934703
1692,0.98,1,0.02,0.0,0.31,0.05,0.0,0.0,0.02,0.0,0.16,1.69,0.0,0.37,0.02,0.06,0.03,0.25,0.0,25,48,9,0.9999999993813571
1693,0.98,1,0.02,0.0,0.13,0.16,0.0,0.0,0.0,0.0,0.16,1.85,0.0,0.41,0.13,0.03,0.03,0.13,0.0,25,49,9,0.9999999992520241
1694,0.98,1,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.19,1.96,0.0,0.45,0.23,0.0,0.0,0.05,0.04,25,50,9,0.9999999998762537
1695,0.98,1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.23,2.0,0.01,0.58,0.32,0.0,0.0,0.0,0.04,25,51,9,0.9999999999802238
1696,0.98,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.31,1.83,0.14,0.57,0.48,0.0,0.28,0.02,0.54,25,52,9,0.999999977710152
1697,0.93,1,0.42,0.2,0.0,0.0,0.0,0.02,0.0,0.27,0.38,1.57,0.42,0.52,0.54,0.0,0.38,0.03,1.16,25,53,9,0.9999999999992504
1698,0.93,1,0.61,0.2,0.13,0.0,0.0,0.26,0.0,0.27,0.51,1.2,0.54,0.37,0.43,0.0,0.49,0.03,1.57,25,54,9,0.9999999960979089
1699,0.98,1,0.8,0.32,0.26,0.0,0.0,0.61,0.0,0.13,0.56,0.88,0.66,0.23,0.17,0.0,0.33,0.01,1.42,25,55,9,0.9999998392232983
1700,0.98,1,0.88,0.37,0.38,0.0,0.0,1.03,0.0,0.0,0.57,0.61,0.74,0.09,0.02,0.0,0.36,0.0,1.06,25,56,9,0.9977838227880742
1701,0.98,1,0.01,0.26,0.57,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.38,1.02,0.0,0.0,0.17,0.85,0.0,31,1,0,0.9994858136602238
1702,0.93,1,0.18,0.09,0.53,0.09,0.15,0.0,0.0,1.05,0.53,0.0,0.13,0.63,0.0,0.0,0.2,0.51,0.3,31,2,5,0.7468979302528689
1703,0.93,1,0.23,0.0,0.47,0.09,0.19,0.0,0.0,1.01,0.73,0.0,0.0,0.34,0.0,0.0,0.14,0.3,0.42,31,3,5,0.62587749963957
1704,0.93,1,0.22,0.0,0.46,0.0,0.25,0.0,0.0,0.75,0.74,0.15,0.0,0.17,0.06,0.0,0.06,0.2,0.64,31,4,1,0.8497696201448147
1705,0.93,1,0.06,0.0,0.49,0.0,0.24,0.0,0.0,0.6,0.75,0.18,0.11,0.1,0.06,0.0,0.03,0.07,0.4,31,5,1,0.9940835624614894
1706,0.98,1,0.0,0.0,0.51,0.0,0.36,0.0,0.0,0.62,0.87,0.24,0.21,0.13,0.06,0.0,0.06,0.08,0.29,31,6,1,0.9963867426227332
1707,0.98,1,0.0,0.15,0.54,0.0,0.43,0.17,0.0,0.61,0.87,0.29,0.37,0.23,0.0,0.0,0.11,0.11,0.07,31,7,7,0.5165992515006235
1708,0.93,1,0.06,0.15,0.56,0.0,0.48,0.24,0.0,0.73,0.86,0.26,0.3,0.47,0.0,0.0,0.19,0.32,0.07,31,8,5,0.6796186786040822
1709,0.98,1,0.1,0.16,0.61,0.0,0.53,0.27,0.01,0.78,0.83,0.2,0.2,0.56,0.0,0.07,0.22,0.34,0.07,31,9,8,0.9973047604664342
1710,0.98,1,0.1,0.17,0.67,0.0,0.57,0.17,0.01,0.72,0.84,0.0,0.05,0.54,0.0,0.16,0.19,0.48,0.0,31,10,8,0.9990991132699784
1711,0.98,1,0.09,0.42,0.6,0.15,0.41,0.11,0.01,0.76,0.61,0.0,0.18,0.6,0.0,0.16,0.13,0.53,0.08,31,11,8,0.9909161373866886
1712,0.98,1,0.05,0.4,0.54,0.15,0.33,0.2,0.03,0.77,0.65,0.05,0.18,0.57,0.0,0.11,0.07,0.43,0.08,31,12,8,0.9905758644848596
1713,0.98,1,0.1,0.25,0.42,0.15,0.37,0.39,0.03,0.73,0.66,0.05,0.2,0.51,0.0,0.02,0.13,0.34,0.23,31,13,8,0.998996229297345
1714,0.98,1,0.11,0.0,0.68,0.0,0.61,0.39,0.1,0.73,0.91,0.05,0.02,0.16,0.01,0.03,0.19,0.14,0.15,31,14,1,0.9999071462884315
1715,0.98,1,0.11,0.0,0.77,0.0,0.74,0.41,0.21,0.83,0.81,0.15,0.02,0.07,0.11,0.12,0.2,0.14,0.15,31,15,1,0.9999598028994068
1716,0.98,1,0.06,0.0,0.84,0.0,0.75,0.15,0.26,0.91,0.7,0.15,0.0,0.13,0.32,0.19,0.09,0.16,0.0,31,16,1,0.9999981782743765
1717,0.98,1,0.0,0.0,0.6,0.0,0.75,0.35,0.18,0.78,0.75,0.16,0.0,0.26,0.41,0.32,0.01,0.1,0.0,31,17,1,0.9999986557430145
1718,0.98,1,0.1,0.0,0.58,0.0,0.67,0.21,0.05,0.64,0.76,0.01,0.0,0.21,0.32,0.25,0.0,0.1,0.0,31,18,1,0.9999933927053992
1719,0.98,1,0.15,0.0,0.63,0.05,0.58,0.21,0.0,0.57,0.77,0.01,0.01,0.13,0.13,0.23,0.0,0.0,0.0,31,19,5,0.9997412055183474
1720,0.98,1,0.15,0.0,0.71,0.05,0.49,0.01,0.0,0.58,0.77,0.0,0.01,0.0,0.07,0.1,0.09,0.0,0.0,31,20,5,0.9986975188586916
1721,0.98,1,0.06,0.0,0.73,0.05,0.48,0.03,0.01,0.6,0.81,0.0,0.01,0.0,0.06,0.06,0.12,0.0,0.0,31,21,8,0.9978539746455076
1722,0.98,1,0.12,0.34,0.48,0.12,0.33,0.03,0.01,0.69,0.68,0.0,0.13,0.4,0.05,0.0,0.13,0.25,0.18,31,22,7,0.9954680704429993
1723,0.93,1,0.28,0.39,0.42,0.22,0.3,0.03,0.01,0.9,0.58,0.0,0.25,0.96,0.0,0.0,0.04,0.28,0.18,31,23,7,0.9999317187983967
1724,0.88,1,0.28,0.39,0.34,0.22,0.26,0.0,0.02,1.3,0.48,0.0,0.29,1.41,0.0,0.0,0.06,0.54,0.18,31,24,7,0.9999712758164633
1725,0.98,1,0.16,0.05,0.34,0.1,0.28,0.0,0.02,1.52,0.53,0.0,0.3,1.47,0.0,0.0,0.05,0.43,0.0,31,25,7,0.9999295417035188
1726,0.98,1,0.0,0.0,0.31,0.0,0.3,0.0,0.02,1.62,0.51,0.0,0.24,1.3,0.1,0.0,0.07,0.51,0.0,31,26,1,0.9989428900913179
1727,0.98,1,0.0,0.0,0.25,0.0,0.32,0.01,0.0,1.48,0.55,0.0,0.21,1.28,0.19,0.0,0.07,0.5,0.0,31,27,1,0.8942934642108114
1728,0.98,1,0.0,0.0,0.44,0.0,0.42,0.01,0.0,1.38,0.71,0.0,0.07,1.11,0.19,0.0,0.13,0.54,0.0,31,28,1,0.9468569337986333
1729,0.98,1,0.0,0.0,0.66,0.0,0.38,0.0,0.0,1.24,0.86,0.0,0.0,0.83,0.0,0.0,0.18,0.55,0.0,31,29,1,0.978962285554424
1730,0.98,1,0.3,0.0,0.31,0.0,1.34,1.24,0.0,2.12,1.51,0.48,4.85,0.43,1.3,0.0,3.38,0.64,0.17,19,1,6,1.0
1731,0.98,1,0.1,0.0,0.58,0.06,0.68,0.78,0.0,0.71,0.52,0.16,2.32,0.64,0.5,0.0,1.43,1.55,0.06,19,2,6,1.0
1732,0.98,1,0.0,0.0,0.58,0.35,0.35,0.71,0.0,0.0,0.04,0.0,0.78,0.78,0.14,0.1,0.39,2.17,0.0,19,3,6,0.9999988894967828
1733,0.98,1,0.0,0.0,0.51,0.73,0.38,0.87,0.0,0.0,0.02,0.0,0.26,0.76,0.21,0.21,0.37,2.35,0.0,19,4,6,0.9999999999996723
1734,0.98,1,0.0,0.09,0.56,1.14,0.22,0.87,0.0,0.0,0.02,0.0,0.14,0.85,0.15,0.38,0.2,2.38,0.0,19,5,6,0.9999988559707897
1735,0.98,1,0.0,0.09,0.67,1.22,0.19,1.03,0.0,0.0,0.0,0.0,0.06,0.86,0.07,0.49,0.11,2.22,0.0,19,6,6,0.9999999885980185
1736,0.98,1,0.0,0.09,0.67,0.84,0.21,1.12,0.0,0.0,0.01,0.0,0.05,1.0,0.0,0.53,0.0,2.19,0.0,19,7,6,0.9999999999685176
1737,0.98,1,0.0,0.0,0.65,0.49,0.37,1.48,0.0,0.0,0.01,0.0,0.01,1.12,0.08,0.51,0.0,2.27,0.0,19,8,6,0.9999999965352826
1738,0.98,1,0.0,0.0,0.74,0.19,0.54,1.68,0.0,0.0,0.01,0.0,0.37,1.28,0.24,0.29,0.35,2.49,0.0,19,9,6,0.9988287626344777
1739,0.98,1,0.0,0.0,0.8,0.18,0.66,1.99,0.0,0.0,0.0,0.0,0.69,1.41,0.46,0.15,0.69,2.55,0.0,19,10,6,0.9999994006064805
